"","Countryname","Country","H_HIS_Score","H_HIS_Score_norm","H_Oxrollback_score","H_Oxrollback_score_norm","H_Covidgrowth_biweeklydeaths","H_Covidgrowth_biweeklycases","H_Covidgrowth_deathsnorm","H_Covidgrowth_casesnorm","H_new_cases_smoothed_per_million","H_new_deaths_smoothed_per_million","H_new_cases_smoothed_per_million_norm","H_new_deaths_smoothed_per_million_norm","H_Date","H_GovernmentResponseIndex","H_GovernmentResponseIndexForDisplay","H_EconomicSupportIndex","H_EconomicSupportIndexForDisplay","H_ContainmentHealthIndex","H_ContainmentHealthIndexForDisplay","H_E1_Income.support","H_E1_Flag","H_GovernmentResponseIndexForDisplay_norm","H_EconomicSupportIndexForDisplay_norm","H_INFORM_rating.Value","H_INFORM_rating.Rating","H_covid_case_rate.Value","H_covid_case_rate.Rating","H_legal_stringency.Value","H_legal_stringency.Rating","H_international_travel.Value","H_international_travel.Rating","H_internal_movement.Value","H_internal_movement.Rating","H_stay_home.Value","H_stay_home.Rating","H_income_support.Value","H_income_support.Rating","H_debt_relief.Value","H_debt_relief.Rating","H_gdp_change.Value","H_gdp_change.Rating","H_unemployment.Value","H_unemployment.Rating","H_inflation.Value","H_inflation.Rating","H_school_close.Value","H_school_close.Rating","H_ipc_3_plus.Value","H_ipc_3_plus.Rating","H_growth_events.Value","H_growth_events.Rating","H_public_info.Value","H_public_info.Rating","H_testing_policy.Value","H_testing_policy.Rating","H_contact_trace.Value","H_contact_trace.Rating","H_growth_conflict.Value","H_growth_conflict.Rating","H_seasonal_flood.Value","H_seasonal_flood.Rating","H_seasonal_cyclone.Value","H_seasonal_cyclone.Rating","H_seasonal_exposure.Value","H_seasonal_exposure.Rating","H_ASAP_hotspot.Value","H_ASAP_hotspot.Rating","H_INFORM_severity.Value","H_INFORM_severity.Rating","H_INFORM_rating.Value_norm","H_wmo_don_alert","H_health_acaps"
"183","Madagascar","MDG",40.1,5.98,0.230086247598925,0.556708045379898,-13.7577002053388,-41.1398875447265,0,0,0.733,0.067,0.0293200000000002,0.134,20210708,NA,66.15,NA,0,NA,75.6,NA,NA,2.13076923076923,10,6.2,NA,"1.1","Low","-999","High","Ban on high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","No measures","High","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","0","High","3.2 %","Low","NO DATA",NA,"5.4 %","High","Partially open","Medium","1,348,769","High","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","No contact tracing","High","0.00%","Medium","0.0","Low","0.0","Low","4.0","Medium","Hotspot","High","High","High",10,0,0
"184","Maldives","MDV",33.8,7.24,NA,NA,-72.5490196078431,-33.2905715396185,0,0,244.728,0.793,9.78912,1.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"559.8","High","80","Medium","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"18.9 %","Low","NO DATA",NA,"1.6 %","Low","Fully open","Low","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"0.1","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",5,0,0
"185","Mexico","MEX",57.6,2.48,0.649257991554003,6.817695312319,-14.6360368647894,41.3365069615069,0,2.75576713076713,43.323,1.269,1.73292,2.538,20210708,NA,49.84,NA,25,NA,53.39,NA,NA,4.64,7.5,3.7,NA,"40.4","Medium","61","Medium","Screening","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","No income support","High","1","Medium","-8.2 %","High","3.6 %","Low","3.5 %","Medium","Closed due to COVID-19","High","NO DATA",NA,"-61.64%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Comprehensive contact tracing - done for all cases","Low","1.92%","Medium","1.9","Low","2.3","Medium","3.7","Medium","NO DATA",NA,"NO CRISIS","Low",4.25,0,0
"186","Marshall Islands","MHL",18.2,10,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,"0.0","Low","-999","High","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"-3.3 %","High","NO DATA",NA,"0.6 %","Low","Academic break","Low","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"0.1","Low","0.2","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",8.5,0,0
"187","North Macedonia","MKD",39.1,6.18,NA,NA,-83.3333333333333,-41.6666666666667,0,0,3.908,0.137,0.156319999999999,0.274000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,"6.6","Low","80","Medium","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"3.8 %","Low","16.3 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"0.00%","Medium","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"0.0","Low","0.0","Low","0.8","Low","NO DATA",NA,"NO CRISIS","Low",4.25,0,0
"188","Mali","MLI",29,8.2,0.335729950787858,2.13466240427172,16.6666666666667,-14.1850307722851,1.11111111111111,0,0.198,0.014,0.00792000000000037,0.0280000000000005,20210708,NA,45.94,NA,0,NA,52.5,NA,NA,5.24,10,5.7,NA,"0.3","Low","-999","High","Screening","Medium","No measures","High","Recommend not leaving house","Medium","No income support","High","0","High","-2.0 %","High","NO DATA",NA,"1.7 %","Low","Fully open","Low","866,995","Medium","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","-15.31%","Medium","2.5","Medium","0.0","Low","5.0","Medium","No hotspot","Low","High","High",9.25,0,0
"189","Malta","MLT",37.3,6.54,1,10,-100,371.532517707663,0,10,24.913,0,0.99652,0,20210708,NA,57.81,NA,62.5,NA,57.14,NA,NA,3.41384615384615,3.75,4.1,NA,"5.8","Low","53","Medium","Ban on high-risk regions","Medium","No measures","High","No measures","High","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","4.7 %","Low","4.3 %","Low","1.1 %","Low","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.1","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",5.25,0,0
"190","Myanmar","MMR",43.4,5.32,0.186232526040507,0,679.840067340067,336.443339184708,10,10,48.957,0.62,1.95828,1.24,20210708,NA,60.05,NA,75,NA,57.92,NA,NA,3.06923076923077,2.5,4.8,NA,"13.9","Low","-999","High","Total border closure","Low","Recommend closing (or significantly reduce volume/route ...","Medium","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","3.2 %","Low","4.0 %","Low","5.0 %","High","Closed due to COVID-19","High","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","-28.16%","Low","7.7","High","3.2","Medium","0.8","Low","No hotspot","Low","High","High",7,0,0
"191","Montenegro","MNE",43.7,5.26,NA,NA,-2.77065340661259,24.7467373572594,0,1.64978249048396,31.844,1.365,1.27376,2.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,"37.6","Medium","80","Medium","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"9.0 %","Low","NO DATA",NA,"-0.2 %","Medium","Academic break","Low","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"0.0","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",4.25,0,0
"192","Mongolia","MNG",49.5,4.1,0.26454246031746,1.07136561046809,0.924175382139977,-23.0473733970405,0.0616116921426642,0,652.517,3.617,10,7.234,20210708,NA,53.96,NA,50,NA,61.67,NA,NA,4.00615384615385,5,3.7,NA,"956.2","High","80","Medium","Total border closure","Low","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","5.0 %","Low","7.5 %","Medium","3.7 %","Medium","Academic break","Low","NO DATA",NA,"0.00%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","-100.00%","Low","4.3","Medium","0.0","Low","5.4","Medium","NO DATA",NA,"NO CRISIS","Low",4.25,0,0
"193","Mozambique","MOZ",28.1,8.38,0.503725207221651,4.64393497955025,222,268.004003915594,10,10,30.678,0.256,1.22712,0.512,20210708,NA,48.02,NA,0,NA,54.88,NA,NA,4.92,10,6.2,NA,"11.5","Low","-999","High","Screening","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with minimal exceptions (e.g. allowed to leave on ...","Low","No income support","High","0","High","2.1 %","Low","NO DATA",NA,"5.3 %","High","Fully open","Low","2,914,056","High","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","0.00%","Medium","0.4","Low","0.0","Low","4.7","Medium","Hotspot","High","High","High",10,0,0
"194","Mauritania","MRT",27.5,8.5,0.415277305920886,3.32282688527249,-64.1025641025641,52.3091407617852,0,3.48727605078568,15.208,0.031,0.608319999999999,0.0619999999999994,20210708,NA,45.42,NA,25,NA,48.33,NA,NA,5.32,7.5,5.8,NA,"12.1","Low","-999","High","Screening","Medium","No measures","High","Recommend not leaving house","Medium","No income support","High","0","High","3.1 %","Low","NO DATA",NA,"2.3 %","Low","Fully open","Low","216,835","Medium","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"1.1","Low","0.0","Low","7.9","High","No hotspot","Low","Medium","Medium",9.5,0,0
"195","Mauritius","MUS",34.9,7.02,0.202249319727891,0.14091987868056,0.01,0.01,0.000666666666667481,0.000666666666667481,2.808,0,0.11232,0,20210708,NA,77.71,NA,75,NA,78.1,NA,NA,0.352307692307694,2.5,3.7,NA,"15.7","Low","-999","High","Total border closure","Low","Require closing (or prohibit most people from using it)","Low","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","-15.8 %","High","10.9 %","Medium","2.5 %","Low","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.1","Low","0.0","Low","0.3","Low","NO DATA",NA,"NO CRISIS","Low",4.25,0,0
"196","Malawi","MWI",28,8.4,0.702980768499512,7.62012922455448,116.757741347905,175.528604373316,7.78384942319369,10,10.679,0.164,0.427160000000001,0.327999999999999,20210708,NA,37.4,NA,0,NA,42.74,NA,NA,6.55384615384615,10,5.7,NA,"6.0","Low","-999","High","Screening","Medium","No measures","High","No measures","High","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","0.6 %","Medium","NO DATA",NA,"9.5 %","High","Fully open","Low","2,549,703","High","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.0","Low","4.4","Medium","No hotspot","Low","High","High",9.25,0,0
"197","Malaysia","MYS",62.2,1.56,0.402574385486372,3.13308885011057,8.77530385473345,18.0178036731378,0.585020256982229,1.20118691154252,211.028,2.639,8.44112,5.278,20210708,NA,78.96,NA,75,NA,79.52,NA,NA,0.160000000000002,2.5,3.2,NA,"236.5","High","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","-5.6 %","High","3.8 %","Low","-1.1 %","Medium","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","-50.00%","Low","0.9","Low","1.7","Low","2.4","Medium","NO DATA",NA,"Low","Medium",3,0,0
"198","Namibia","NAM",35.6,6.88,0.654965793998602,6.90295029179507,53.564695407709,17.1341892593106,3.57097969384727,1.14227928395404,556.099,12.425,10,10,20210708,NA,66.25,NA,0,NA,75.71,NA,NA,2.11538461538462,10,5.1,NA,"848.5","High","65","Medium","Screening","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","No income support","High","0","High","2.6 %","Low","NO DATA",NA,"3.4 %","Medium","Fully open","Low","354,431","Medium","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","0.00%","Medium","0.0","Low","0.0","Low","3.9","Medium","No hotspot","Low","High","High",7.75,0,0
"199","Niger","NER",32.2,7.56,0.236968216093977,0.659501035938954,16.6666666666667,74.6913580246914,1.11111111111111,4.97942386831276,0.218,0.006,0.00872000000000028,0.0120000000000005,20210708,NA,31.46,NA,50,NA,28.81,NA,NA,7.46769230769231,5,6.2,NA,"0.1","Low","-999","High","Quarantine arrivals from high-risk regions","Medium","No measures","High","No measures","High","No income support","High","2","Low","6.9 %","Low","NO DATA",NA,"2.8 %","Low","Fully open","Low","2,309,137","High","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","No contact tracing","High","-10.71%","Medium","6.5","Medium","0.0","Low","6.3","Medium","No hotspot","Low","High","High",10,0,0
"200","Nigeria","NGA",37.8,6.44,0.630656222967046,6.53984873047028,75,109.517328978407,5,7.30115526522712,0.341,0.001,0.0136400000000005,0.00200000000000067,20210708,NA,42.5,NA,0,NA,48.57,NA,NA,5.76923076923077,10,5.9,NA,"0.2","Low","-999","High","Quarantine arrivals from high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","No income support","High","0","High","-1.8 %","High","NO DATA",NA,"13.2 %","High","Fully open","Low","9,196,137","High","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Comprehensive contact tracing - done for all cases","Low","-4.50%","Medium","4.3","Medium","0.0","Low","0.4","Low","No hotspot","Low","High","High",9.75,0,0
"201","Nicaragua","NIC",43.1,5.38,0.614642857142859,6.30066400255881,250,144.638730549992,10,9.64258203666615,6.103,0.022,0.244120000000001,0.0440000000000005,20210708,NA,12.6,NA,0,NA,14.4,NA,NA,10,10,4.6,NA,"3.9","Low","6","High","Screening","Medium","No measures","High","No measures","High","No income support","High","0","High","-3.0 %","High","8.1 %","Medium","3.7 %","Medium","Fully open","Low","NO DATA",NA,"NO DATA",NA,"No COVID-19 public information campaign","High","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","No contact tracing","High","-33.33%","Low","1.5","Low","1.2","Low","3.8","Medium","No hotspot","Low","Low","Medium",6.5,0,0
"202","Netherlands","NLD",75.6,0,0.775251999499295,8.69961338249464,-33.7969401947149,40.5548467155454,0,2.70365644770303,96.003,0.133,3.84012,0.266,20210708,NA,49.48,NA,75,NA,45.83,NA,NA,4.69538461538462,2.5,2.5,NA,"58.7","Medium","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.8 %","High","4.9 %","Low","1.1 %","Low","Partially open","Medium","NO DATA",NA,"-52.94%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",1.25,0,0
"203","Norway","NOR",64.6,1.08,0.44976329093278,3.83792914624565,55.6962025316456,5.50992718986867,3.71308016877637,0.367328479324577,33.15,0.053,1.326,0.106,20210708,NA,59.95,NA,37.5,NA,63.15,NA,NA,3.08461538461538,6.25,1.9,NA,"47.3","Medium","80","Medium","Quarantine arrivals from high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","0","High","3.9 %","Low","4.3 %","Low","2.2 %","Low","Partially open","Medium","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.1","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",0,0,0
"204","Nepal","NPL",35.1,6.98,0.580191192104551,5.78607436420567,-36.9319130210467,-17.109047851364,0,0,55.683,0.878,2.22732,1.756,20210708,NA,65.52,NA,37.5,NA,69.52,NA,NA,2.22769230769231,6.25,5.1,NA,"86.5","Medium","80","Medium","Quarantine arrivals from high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","2.9 %","Low","NO DATA",NA,"4.2 %","Medium","Academic break","Low","NO DATA",NA,"-36.36%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","0.00%","Medium","6.7","Medium","0.0","Low","2.7","Medium","No hotspot","Low","NO CRISIS","Low",7.75,0,0
"205","Nauru","NRU",20.8,9.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"0.7 %","Medium","NO DATA",NA,"1.2 %","Low","Fully open","Low","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"0.1","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",8,0,0
"206","New Zealand","NZL",54,3.2,0.116100155614712,0,0.01,0.01,0.000666666666667481,0.000666666666667481,0.652,0,0.0260800000000003,0,20210708,NA,37.92,NA,75,NA,32.62,NA,NA,6.47384615384615,2.5,2.1,NA,"0.6","Low","22","Medium","Total border closure","Low","No measures","High","No measures","High","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","4.0 %","Low","4.6 %","Low","1.7 %","Low","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"1.9","Low","0.0","Low","0.8","Low","NO DATA",NA,"NO CRISIS","Low",0.25,0,0
