"","Countryname","Country","H_HIS_Score","H_HIS_Score_norm","H_Oxrollback_score","H_Oxrollback_score_norm","H_Covidgrowth_biweeklydeaths","H_Covidgrowth_biweeklycases","H_Covidgrowth_deathsnorm","H_Covidgrowth_casesnorm","H_new_cases_smoothed_per_million","H_new_deaths_smoothed_per_million","H_new_cases_smoothed_per_million_norm","H_new_deaths_smoothed_per_million_norm","H_Date","H_GovernmentResponseIndex","H_GovernmentResponseIndexForDisplay","H_EconomicSupportIndex","H_EconomicSupportIndexForDisplay","H_ContainmentHealthIndex","H_ContainmentHealthIndexForDisplay","H_E1_Income.support","H_E1_Flag","H_GovernmentResponseIndexForDisplay_norm","H_EconomicSupportIndexForDisplay_norm","H_INFORM_rating.Value","H_INFORM_rating.Rating","H_covid_case_rate.Value","H_covid_case_rate.Rating","H_legal_stringency.Value","H_legal_stringency.Rating","H_international_travel.Value","H_international_travel.Rating","H_internal_movement.Value","H_internal_movement.Rating","H_stay_home.Value","H_stay_home.Rating","H_income_support.Value","H_income_support.Rating","H_debt_relief.Value","H_debt_relief.Rating","H_gdp_change.Value","H_gdp_change.Rating","H_unemployment.Value","H_unemployment.Rating","H_inflation.Value","H_inflation.Rating","H_school_close.Value","H_school_close.Rating","H_ipc_3_plus.Value","H_ipc_3_plus.Rating","H_growth_events.Value","H_growth_events.Rating","H_public_info.Value","H_public_info.Rating","H_testing_policy.Value","H_testing_policy.Rating","H_contact_trace.Value","H_contact_trace.Rating","H_growth_conflict.Value","H_growth_conflict.Rating","H_seasonal_flood.Value","H_seasonal_flood.Rating","H_seasonal_cyclone.Value","H_seasonal_cyclone.Rating","H_seasonal_exposure.Value","H_seasonal_exposure.Rating","H_ASAP_hotspot.Value","H_ASAP_hotspot.Rating","H_INFORM_severity.Value","H_INFORM_severity.Rating","H_INFORM_rating.Value_norm","H_wmo_don_alert","H_health_acaps"
"171","Lebanon","LBN",43.1,5.38,1,10,-26.5741856221,89.4264162803489,0,5.96176108535659,46.904,0.293,1.87616,0.586,20210712,NA,64.38,NA,25,NA,70,NA,NA,2.40307692307692,7.5,5,NA,"28.1","Medium","80","Medium","Total border closure","Low","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-25.0 %","High","NO DATA",NA,"88.2 %","High","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","-42.11%","Low","0.0","Low","0.0","Low","0.8","Low","NO DATA",NA,"High","High",7.5,0,0
"172","Liberia","LBR",35.1,6.98,0.337301587301587,2.1581372599666,-22.001019559443,15.555460517476,0,1.03703070116506,16.439,0.311,0.65756,0.622,20210712,NA,53.75,NA,12.5,NA,59.64,NA,NA,4.03846153846154,8.75,6.2,NA,"23.7","Medium","-999","High","Screening","Medium","No measures","High","No measures","High","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","0","High","-3.0 %","High","NO DATA",NA,"10.9 %","High","Fully open","Low","939,381","Medium","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","-100.00%","Low","6.2","Medium","0.0","Low","0.0","Low","No hotspot","Low","NO CRISIS","Low",10,0,0
"173","Libya","LBY",25.7,8.86,0.65232535895112,6.86351125409783,102.894014835891,247.616184246631,6.85960098905938,10,188.112,0.603,7.52448,1.206,20210712,55.31,55.31,0,0,63.21,63.21,0,NA,3.79846153846154,10,4.3,NA,"51.0","Medium","80","Medium","Ban on high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","No income support","High","0","High","131.0 %","Low","NO DATA",NA,"18.2 %","High","Partially open","Medium","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","No contact tracing","High","366.67%","High","0.0","Low","0.0","Low","0.0","Low","No hotspot","Low","Medium","Medium",5.75,0,0
"174","Saint Lucia","LCA",35.3,6.94,NA,NA,-46.1513742191335,19.0823520687335,0,1.27215680458224,56.792,0.778,2.27168,1.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,"53.9","Medium","80","Medium","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"-18.9 %","High","NO DATA",NA,"-1.8 %","Medium","Fully open","Low","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"0.1","Low","1.0","Low","0.5","Low","NO DATA",NA,"NO CRISIS","Low",4.75,0,0
"175","Liechtenstein","LIE",43.5,5.3,0.42888888888889,3.52613722017591,0.01,0.01,0.000666666666667481,0.000666666666667481,56.188,0,2.24752,0,20210712,NA,56.35,NA,62.5,NA,55.48,NA,NA,3.63846153846154,3.75,1.9,NA,"20.6","Medium","80","Medium","NO DATA",NA,"NO DATA",NA,"Recommend not leaving house","Medium","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"Fully open","Low","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","NO DATA",NA,"NO DATA",NA,"0.1","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",0,0,0
"176","Sri Lanka","LKA",33.9,7.22,0.447241592058589,3.80026361947756,-23.2032350402108,-30.7313612687986,0,0,59.429,1.775,2.37716,3.55,20210712,NA,80.52,NA,50,NA,84.88,NA,NA,0,5,4.3,NA,"140.0","High","20","High","Quarantine arrivals from high-risk regions","Medium","No measures","High","Recommend not leaving house","Medium","No income support","High","2","Low","-3.6 %","High","5.8 %","Medium","4.6 %","Medium","Partially open","Medium","NO DATA",NA,"487.50%","High","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.0","Low","0.0","Low","3.5","Medium","No hotspot","Low","NO CRISIS","Low",5.75,0,0
"177","Lesotho","LSO",30.2,7.96,0.292142857142858,1.48362081511472,115.307747213529,126.287448569328,7.68718314756859,8.41916323795519,22.34,0.4,0.893599999999999,0.800000000000001,20210712,NA,43.33,NA,0,NA,49.52,NA,NA,5.64153846153846,10,6,NA,"14.8","Low","-999","High","Total border closure","Low","Recommend closing (or significantly reduce volume/route ...","Medium","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","0","High","3.5 %","Low","NO DATA",NA,"4.9 %","Medium","Fully open","Low","374,195","Medium","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.0","Low","3.7","Medium","No hotspot","Low","High","High",10,0,0
"178","Lithuania","LTU",55,3,0.882696120570234,10,-53.0556569931046,-38.2332195638875,0,0,15.953,0.42,0.638120000000001,0.84,20210712,NA,62.29,NA,100,NA,56.9,NA,NA,2.72461538461538,0,2.8,NA,"28.1","Medium","80","Medium","Quarantine arrivals from high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","3.2 %","Low","8.9 %","Medium","1.5 %","Low","Partially open","Medium","NO DATA",NA,"-50.00%","Low","Public officials urging caution about COVID-19","Medium","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.0","Low","2.1","Medium","NO DATA",NA,"NO CRISIS","Low",2,0,0
"179","Luxembourg","LUX",43.8,5.24,0.697767503922841,7.54226094358271,0.01,0.01,0.000666666666667481,0.000666666666667481,223.423,0.228,8.93692,0.456,20210712,57.29,57.29,62.5,62.5,56.55,56.55,1,0,3.49384615384615,3.75,3.2,NA,"31.0","Medium","80","Medium","Ban on high-risk regions","Medium","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","-1.3 %","High","6.7 %","Medium","0.0 %","Low","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.0","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",3,0,0
"180","Latvia","LVA",62.9,1.42,0.864632392022289,10,-24.384136834468,-37.5267386714118,0,0,20.298,0.606,0.811920000000001,1.212,20210712,40.1,40.1,0,0,45.83,45.83,0,NA,6.13846153846154,10,3.4,NA,"61.9","Medium","80","Medium","Ban on high-risk regions","Medium","No measures","High","No measures","High","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","2","Low","3.9 %","Low","8.2 %","Medium","0.1 %","Low","Partially open","Medium","NO DATA",NA,"100.00%","High","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.0","Low","0.5","Low","NO DATA",NA,"NO CRISIS","Low",3.5,0,0
"181","Morocco","MAR",43.7,5.26,0.539865252700226,5.18374322719827,32.3564034909681,129.54039162205,2.15709356606454,8.63602610813669,30.622,0.194,1.22488,0.388,20210712,NA,57.71,NA,12.5,NA,64.17,NA,NA,3.42923076923077,8.75,4.3,NA,"15.7","Low","-999","High","Ban on high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-7.0 %","High","11.9 %","Medium","0.6 %","Low","Partially open","Medium","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","-100.00%","Low","0.0","Low","0.0","Low","1.6","Low","No hotspot","Low","NO CRISIS","Low",5.75,0,0
"182","Moldova Republic of","MDA",42.9,5.42,0.922375021003542,10,-28.2051282051282,17.1698957075854,0,1.14465971383903,17.601,0.46,0.704040000000001,0.92,20210712,NA,66.77,NA,37.5,NA,70.95,NA,NA,2.03538461538462,6.25,4.4,NA,"18.9","Low","80","Medium","Screening","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","4.5 %","Low","5.5 %","Medium","3.0 %","Low","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","0.00%","Medium","5.6","Medium","0.0","Low","5.4","Medium","NO DATA",NA,"NO CRISIS","Low",6,0,0
"183","Madagascar","MDG",40.1,5.98,0.230086247598925,0.556708045379898,2.16579536967886,-13.3370849746764,0.144386357978592,0,0.418,0.031,0.0167199999999994,0.0619999999999994,20210712,NA,52.08,NA,0,NA,59.52,NA,NA,4.29538461538462,10,6.2,NA,"1.1","Low","-999","High","Ban on high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","No measures","High","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","0","High","3.2 %","Low","NO DATA",NA,"5.4 %","High","Partially open","Medium","1,348,769","High","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","No contact tracing","High","0.00%","Medium","0.0","Low","0.0","Low","4.0","Medium","Hotspot","High","High","High",10,0,0
"184","Maldives","MDV",33.8,7.24,NA,NA,-51.0489510489511,-39.0804714079232,0,0,190.285,0.264,7.6114,0.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"559.8","High","80","Medium","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"18.9 %","Low","NO DATA",NA,"1.6 %","Low","Fully open","Low","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"0.1","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",5,0,0
"185","Mexico","MEX",57.6,2.48,0.649257991554003,6.817695312319,5.02523679984267,71.6541863192956,0.335015786656179,4.77694575461971,55.879,1.492,2.23516,2.984,20210712,47.76,47.76,25,25,51.01,51.01,0,NA,4.96,7.5,3.7,NA,"40.4","Medium","61","Medium","Screening","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","No income support","High","1","Medium","-8.2 %","High","3.6 %","Low","3.5 %","Medium","Closed due to COVID-19","High","NO DATA",NA,"-61.64%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Comprehensive contact tracing - done for all cases","Low","1.92%","Medium","1.9","Low","2.3","Medium","3.7","Medium","NO DATA",NA,"NO CRISIS","Low",4.25,0,0
"186","Marshall Islands","MHL",18.2,10,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,"0.0","Low","-999","High","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"-3.3 %","High","NO DATA",NA,"0.6 %","Low","Academic break","Low","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"0.1","Low","0.2","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",8.5,0,0
"187","North Macedonia","MKD",39.1,6.18,NA,NA,-73.0769230769231,-4.18552036199095,0,0,5.966,0.069,0.23864,0.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,"6.6","Low","80","Medium","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"3.8 %","Low","16.3 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"0.00%","Medium","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"0.0","Low","0.0","Low","0.8","Low","NO DATA",NA,"NO CRISIS","Low",4.25,0,0
"188","Mali","MLI",29,8.2,0.335729950787858,2.13466240427172,61.5384615384615,-29.2465769347002,4.1025641025641,0,0.099,0.007,0.0039599999999993,0.0139999999999993,20210712,NA,45.94,NA,0,NA,52.5,NA,NA,5.24,10,5.7,NA,"0.3","Low","-999","High","Screening","Medium","No measures","High","Recommend not leaving house","Medium","No income support","High","0","High","-2.0 %","High","NO DATA",NA,"1.7 %","Low","Fully open","Low","866,995","Medium","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","-15.31%","Medium","2.5","Medium","0.0","Low","5.0","Medium","No hotspot","Low","High","High",9.25,0,0
"189","Malta","MLT",37.3,6.54,1,10,-100,1511.8230326552,0,10,132.329,0,5.29316,0,20210712,57.81,57.81,62.5,62.5,57.14,57.14,2,0,3.41384615384615,3.75,4.1,NA,"5.8","Low","53","Medium","Ban on high-risk regions","Medium","No measures","High","No measures","High","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","4.7 %","Low","4.3 %","Low","1.1 %","Low","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.1","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",5.25,0,0
"190","Myanmar","MMR",43.4,5.32,0.186232526040507,0,832.310432221385,375.96170349894,10,10,70.386,1.1,2.81544,2.2,20210712,NA,60.05,NA,75,NA,57.92,NA,NA,3.06923076923077,2.5,4.8,NA,"13.9","Low","-999","High","Total border closure","Low","Recommend closing (or significantly reduce volume/route ...","Medium","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","3.2 %","Low","4.0 %","Low","5.0 %","High","Closed due to COVID-19","High","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","-28.16%","Low","7.7","High","3.2","Medium","0.8","Low","No hotspot","Low","High","High",7,0,0
"191","Montenegro","MNE",43.7,5.26,NA,NA,69.2500966370313,22.9481707445955,4.61667310913542,1.5298780496397,34.346,1.137,1.37384,2.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,"37.6","Medium","80","Medium","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"9.0 %","Low","NO DATA",NA,"-0.2 %","Medium","Academic break","Low","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"0.0","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",4.25,0,0
"192","Mongolia","MNG",49.5,4.1,0.26454246031746,1.07136561046809,-0.839118902087418,-14.6366751014693,0,0,478.341,2.397,10,4.794,20210712,60.21,60.21,50,50,61.67,61.67,0,NA,3.04461538461538,5,3.7,NA,"956.2","High","80","Medium","Total border closure","Low","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","5.0 %","Low","7.5 %","Medium","3.7 %","Medium","Academic break","Low","NO DATA",NA,"0.00%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","-100.00%","Low","4.3","Medium","0.0","Low","5.4","Medium","NO DATA",NA,"NO CRISIS","Low",4.25,0,0
"193","Mozambique","MOZ",28.1,8.38,0.503725207221651,4.64393497955025,334.615384615385,275.719586476391,10,10,39.842,0.357,1.59368,0.714,20210712,51.15,51.15,0,0,58.45,58.45,0,NA,4.43846153846154,10,6.2,NA,"11.5","Low","-999","High","Screening","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with minimal exceptions (e.g. allowed to leave on ...","Low","No income support","High","0","High","2.1 %","Low","NO DATA",NA,"5.3 %","High","Fully open","Low","2,914,056","High","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","0.00%","Medium","0.4","Low","0.0","Low","4.7","Medium","Hotspot","High","High","High",10,0,0
"194","Mauritania","MRT",27.5,8.5,0.415277305920886,3.32282688527249,-21.6783216783217,89.1726724216781,0,5.94484482811187,18.312,0.184,0.732480000000001,0.368,20210712,NA,45.42,NA,25,NA,48.33,NA,NA,5.32,7.5,5.8,NA,"12.1","Low","-999","High","Screening","Medium","No measures","High","Recommend not leaving house","Medium","No income support","High","0","High","3.1 %","Low","NO DATA",NA,"2.3 %","Low","Fully open","Low","216,835","Medium","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"1.1","Low","0.0","Low","7.9","High","No hotspot","Low","Medium","Medium",9.5,0,0
"195","Mauritius","MUS",34.9,7.02,0.202249319727891,0.14091987868056,0.01,0.01,0.000666666666667481,0.000666666666667481,0,0,0,0,20210712,NA,77.71,NA,75,NA,78.1,NA,NA,0.352307692307694,2.5,3.7,NA,"15.7","Low","-999","High","Total border closure","Low","Require closing (or prohibit most people from using it)","Low","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","-15.8 %","High","10.9 %","Medium","2.5 %","Low","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.1","Low","0.0","Low","0.3","Low","NO DATA",NA,"NO CRISIS","Low",4.25,0,0
