"","Countryname","Country","H_HIS_Score","H_HIS_Score_norm","H_Oxrollback_score","H_Oxrollback_score_norm","H_Covidgrowth_biweeklydeaths","H_Covidgrowth_biweeklycases","H_Covidgrowth_deathsnorm","H_Covidgrowth_casesnorm","H_new_cases_smoothed_per_million","H_new_deaths_smoothed_per_million","H_new_cases_smoothed_per_million_norm","H_new_deaths_smoothed_per_million_norm","H_Date","H_GovernmentResponseIndex","H_GovernmentResponseIndexForDisplay","H_EconomicSupportIndex","H_EconomicSupportIndexForDisplay","H_ContainmentHealthIndex","H_ContainmentHealthIndexForDisplay","H_E1_Income.support","H_E1_Flag","H_GovernmentResponseIndexForDisplay_norm","H_EconomicSupportIndexForDisplay_norm","H_INFORM_rating.Value","H_INFORM_rating.Rating","H_covid_case_rate.Value","H_covid_case_rate.Rating","H_legal_stringency.Value","H_legal_stringency.Rating","H_international_travel.Value","H_international_travel.Rating","H_internal_movement.Value","H_internal_movement.Rating","H_stay_home.Value","H_stay_home.Rating","H_income_support.Value","H_income_support.Rating","H_debt_relief.Value","H_debt_relief.Rating","H_gdp_change.Value","H_gdp_change.Rating","H_unemployment.Value","H_unemployment.Rating","H_inflation.Value","H_inflation.Rating","H_school_close.Value","H_school_close.Rating","H_ipc_3_plus.Value","H_ipc_3_plus.Rating","H_growth_events.Value","H_growth_events.Rating","H_public_info.Value","H_public_info.Rating","H_testing_policy.Value","H_testing_policy.Rating","H_contact_trace.Value","H_contact_trace.Rating","H_growth_conflict.Value","H_growth_conflict.Rating","H_seasonal_flood.Value","H_seasonal_flood.Rating","H_seasonal_cyclone.Value","H_seasonal_cyclone.Rating","H_seasonal_exposure.Value","H_seasonal_exposure.Rating","H_ASAP_hotspot.Value","H_ASAP_hotspot.Rating","H_INFORM_severity.Value","H_INFORM_severity.Rating","H_INFORM_rating.Value_norm","H_wmo_don_alert","H_health_acaps"
"177","Lesotho","LSO",30.2,7.96,0.292142857142858,1.48362081511472,-100,136.394180532112,0,9.09294536880744,5.602,0,0.224080000000001,0,20210614,49.79,49.79,0,0,56.9,56.9,0,NA,4.64769230769231,10,6,NA,"1.9","Low","-999","High","Total border closure","Low","Recommend closing (or significantly reduce volume/route ...","Medium","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","0","High","3.5 %","Low","NO DATA",NA,"4.9 %","Medium","Fully open","Low","374,195","Medium","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.0","Low","3.9","Medium","No hotspot","Low","High","High",10,0,0
"178","Lithuania","LTU",55,3,0.882696120570234,10,-48.9494789888999,-56.4700590620926,0,0,67.853,1.679,2.71412,3.358,20210614,59.69,59.69,62.5,62.5,59.29,59.29,2,0,3.12461538461538,3.75,2.8,NA,"311.8","High","80","Medium","Quarantine arrivals from high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","3.2 %","Low","8.9 %","Medium","1.5 %","Low","Partially open","Medium","NO DATA",NA,"33.33%","High","Public officials urging caution about COVID-19","Medium","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.0","Low","2.6","Medium","NO DATA",NA,"NO CRISIS","Low",2,0,0
"179","Luxembourg","LUX",43.8,5.24,0.697767503922841,7.54226094358271,-53.8516557202297,-31.2045459678054,0,0,51.12,0,2.0448,0,20210614,59.38,59.38,62.5,62.5,58.93,58.93,1,0,3.17230769230769,3.75,3.2,NA,"137.5","High","80","Medium","Ban on high-risk regions","Medium","No measures","High","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","-1.3 %","High","6.7 %","Medium","0.0 %","Low","Fully open","Low","NO DATA",NA,"0.00%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.0","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",3,0,0
"180","Latvia","LVA",62.9,1.42,0.864632392022289,10,-19.4804173367795,-39.9138813100276,0,0,92.249,3.257,3.68996,6.514,20210614,55.73,55.73,75,75,52.98,52.98,2,1,3.73384615384615,2.5,3.4,NA,"268.4","High","80","Medium","Ban on high-risk regions","Medium","No measures","High","No measures","High","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","2","Low","3.9 %","Low","8.2 %","Medium","0.1 %","Low","Partially open","Medium","NO DATA",NA,"0.00%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.0","Low","0.9","Low","NO DATA",NA,"NO CRISIS","Low",3.5,0,0
"181","Morocco","MAR",43.7,5.26,0.539865252700226,5.18374322719827,60.5189990732159,20.045639219935,4.0345999382144,1.33637594799567,9.537,0.128,0.38148,0.256,20210614,NA,60,NA,0,NA,68.57,NA,NA,3.07692307692308,10,4.3,NA,"11.3","Low","-999","High","Ban on high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","-7.0 %","High","11.9 %","Medium","0.6 %","Low","Partially open","Medium","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","50.00%","High","0.0","Low","0.0","Low","2.3","Medium","No hotspot","Low","NO CRISIS","Low",5.75,0,0
"182","Moldova Republic of","MDA",42.9,5.42,0.922375021003542,10,-30.6548896757219,-46.5907425122372,0,0,12.182,0.708,0.48728,1.416,20210614,66.77,66.77,37.5,37.5,70.95,70.95,1,0,2.03538461538462,6.25,4.4,NA,"32.2","Medium","80","Medium","Screening","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","1","Medium","4.5 %","Low","5.5 %","Medium","3.0 %","Low","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","-50.00%","Low","2.8","Medium","0.0","Low","4.6","Medium","NO DATA",NA,"NO CRISIS","Low",6,0,0
"183","Madagascar","MDG",40.1,5.98,0.230086247598925,0.556708045379898,-24.0102731145077,-44.0746265583853,0,0,1.254,0.134,0.0501599999999982,0.268000000000001,20210614,NA,54.69,NA,0,NA,62.5,NA,NA,3.89384615384615,10,6.2,NA,"4.4","Low","-999","High","Ban on high-risk regions","Medium","Require closing (or prohibit most people from using it)","Low","No measures","High","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","0","High","3.2 %","Low","NO DATA",NA,"5.4 %","High","Partially open","Medium","1,348,769","High","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","No contact tracing","High","-28.57%","Low","0.0","Low","0.1","Low","4.0","Medium","Hotspot","High","High","High",10,0,0
"184","Maldives","MDV",33.8,7.24,NA,NA,-32.4641460234681,-65.5139346234251,0,0,621.334,3.171,10,6.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"3,545.1","High","80","Medium","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"18.9 %","Low","NO DATA",NA,"1.6 %","Low","Fully open","Low","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"0.1","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",5,0,0
"185","Mexico","MEX",57.6,2.48,0.649257991554003,6.817695312319,130.51572327044,40.4784523043519,8.70104821802935,2.69856348695679,22.708,1.491,0.90832,2.982,20210614,49.84,49.84,25,25,53.39,53.39,0,NA,4.64,7.5,3.7,NA,"24.7","Medium","61","Medium","Screening","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","No income support","High","1","Medium","-8.2 %","High","3.6 %","Low","3.5 %","Medium","Closed due to COVID-19","High","NO DATA",NA,"-29.00%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Comprehensive contact tracing - done for all cases","Low","-0.48%","Medium","1.9","Low","0.6","Low","3.8","Medium","NO DATA",NA,"NO CRISIS","Low",4.25,0,0
"186","Marshall Islands","MHL",18.2,10,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,"0.0","Low","-999","High","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"-3.3 %","High","NO DATA",NA,"0.6 %","Low","Academic break","Low","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"0.1","Low","0.2","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",8.5,0,0
"187","North Macedonia","MKD",39.1,6.18,NA,NA,-65.8680117696511,-48.023396034487,0,0,8.16,1.097,0.3264,2.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,"27.6","Medium","80","Medium","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"3.8 %","Low","16.3 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"-91.67%","Low","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"0.0","Low","0.0","Low","0.8","Low","NO DATA",NA,"NO CRISIS","Low",4.25,0,0
"188","Mali","MLI",29,8.2,0.335729950787858,2.13466240427172,7.6923076923077,22.4495892457057,0.512820512820515,1.49663928304705,0.367,0.028,0.0146799999999985,0.0559999999999992,20210614,45.94,45.94,0,0,52.5,52.5,0,NA,5.24,10,5.7,NA,"0.4","Low","-999","High","Screening","Medium","No measures","High","Recommend not leaving house","Medium","No income support","High","0","High","-2.0 %","High","NO DATA",NA,"1.7 %","Low","Fully open","Low","866,995","Medium","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","-1.04%","Medium","0.6","Low","0.0","Low","4.5","Medium","No hotspot","Low","High","High",9.25,0,0
"189","Malta","MLT",37.3,6.54,1,10,-100,-2.86658435326038,0,0,3.235,0,0.1294,0,20210614,64.58,64.58,62.5,62.5,64.88,64.88,2,0,2.37230769230769,3.75,4.1,NA,"9.9","Low","80","Medium","Ban on high-risk regions","Medium","No measures","High","No measures","High","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","4.7 %","Low","4.3 %","Low","1.1 %","Low","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.1","Low","0.0","Low","0.0","Low","NO DATA",NA,"NO CRISIS","Low",5.25,0,0
"190","Myanmar","MMR",43.4,5.32,0.186232526040507,0,633.192834562698,299.608185616163,10,10,3.376,0.05,0.13504,0.0999999999999996,20210614,NA,63.96,NA,75,NA,62.38,NA,NA,2.46769230769231,2.5,4.8,NA,"0.9","Low","-999","High","Total border closure","Low","Recommend closing (or significantly reduce volume/route ...","Medium","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","3.2 %","Low","4.0 %","Low","5.0 %","High","Closed due to COVID-19","High","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","85.94%","High","5.5","Medium","1.6","Low","1.0","Low","No hotspot","Low","High","High",7,0,0
"191","Montenegro","MNE",43.7,5.26,NA,NA,-16.7865707434053,-50.5356784083681,0,0,32.754,2.047,1.31016,4.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,"113.7","Medium","80","Medium","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"9.0 %","Low","NO DATA",NA,"-0.2 %","Medium","Academic break","Low","NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"NO DATA",NA,"0.0","Low","0.0","Low","0.4","Low","NO DATA",NA,"NO CRISIS","Low",4.25,0,0
"192","Mongolia","MNG",49.5,4.1,0.26454246031746,1.07136561046809,74.2785738851313,113.149983822801,4.95190492567542,7.54333225485339,420.123,2.266,10,4.532,20210614,57.08,57.08,50,50,58.1,58.1,0,NA,3.52615384615385,5,3.7,NA,"254.3","High","80","Medium","Total border closure","Low","Require closing (or prohibit most people from using it)","Low","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","5.0 %","Low","7.5 %","Medium","3.7 %","Medium","Academic break","Low","NO DATA",NA,"-66.67%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.0","Low","0.0","Low","3.8","Medium","NO DATA",NA,"NO CRISIS","Low",4.25,0,0
"193","Mozambique","MOZ",28.1,8.38,0.503725207221651,4.64393497955025,-32.6923076923077,141.000057924004,0,9.40000386160025,1.938,0.018,0.0775199999999998,0.0359999999999996,20210614,NA,59.17,NA,0,NA,67.62,NA,NA,3.20461538461538,10,6.2,NA,"1.1","Low","-999","High","Screening","Medium","Require closing (or prohibit most people from using it)","Low","Require not leaving house with minimal exceptions (e.g. allowed to leave on ...","Low","No income support","High","0","High","2.1 %","Low","NO DATA",NA,"5.3 %","High","Fully open","Low","2,914,056","High","200.00%","High","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","9.09%","Medium","0.0","Low","0.1","Low","4.9","Medium","Hotspot","High","High","High",10,0,0
"194","Mauritania","MRT",27.5,8.5,0.415277305920886,3.32282688527249,115.384615384615,-17.785269041815,7.69230769230769,0,7.865,0.215,0.3146,0.43,20210614,45.42,45.42,25,25,48.33,48.33,1,1,5.32,7.5,5.8,NA,"14.8","Low","-999","High","Screening","Medium","No measures","High","Recommend not leaving house","Medium","No income support","High","0","High","3.1 %","Low","NO DATA",NA,"2.3 %","Low","Fully open","Low","216,835","Medium","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.0","Low","4.2","Medium","No hotspot","Low","Medium","Medium",9.5,0,0
"195","Mauritius","MUS",34.9,7.02,0.202249319727891,0.14091987868056,-100,264.69146946934,0,10,24.151,0,0.96604,0,20210614,NA,70.62,NA,75,NA,70,NA,NA,1.44307692307692,2.5,3.7,NA,"8.3","Low","-999","High","Quarantine arrivals from high-risk regions","Medium","No measures","High","No measures","High","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","-15.8 %","High","10.9 %","Medium","2.5 %","Low","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","NO DATA",NA,"0.1","Low","0.1","Low","0.3","Low","NO DATA",NA,"NO CRISIS","Low",4.25,0,0
"196","Malawi","MWI",28,8.4,0.702980768499512,7.62012922455448,115.384615384615,29.7406152399098,7.69230769230769,1.98270768266065,0.709,0.015,0.0283600000000011,0.0299999999999994,20210614,44.27,44.27,50,50,43.45,43.45,1,1,5.49692307692308,5,5.7,NA,"0.6","Low","-999","High","Screening","Medium","No measures","High","No measures","High","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","0.6 %","Medium","NO DATA",NA,"9.5 %","High","Fully open","Low","2,549,703","High","-87.50%","Low","Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.1","Low","4.4","Medium","No hotspot","Low","High","High",9.25,0,0
"197","Malaysia","MYS",62.2,1.56,0.402574385486372,3.13308885011057,41.0444084735027,-6.2370646498367,2.73629389823351,0,179.611,2.339,7.18444,4.678,20210614,NA,80,NA,75,NA,80.71,NA,NA,0,2.5,3.2,NA,"294.8","High","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","2","Low","-5.6 %","High","3.8 %","Low","-1.1 %","Medium","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Comprehensive contact tracing - done for all cases","Low","100.00%","High","0.0","Low","0.5","Low","2.6","Medium","NO DATA",NA,"Low","Medium",3,0,0
"198","Namibia","NAM",35.6,6.88,0.654965793998602,6.90295029179507,66.0676250844857,147.026545817061,4.40450833896571,9.80176972113742,358.813,4.666,10,9.332,20210614,NA,46.15,NA,0,NA,52.74,NA,NA,5.20769230769231,10,5.1,NA,"154.4","High","44","Medium","Screening","Medium","No measures","High","Recommend not leaving house","Medium","No income support","High","0","High","2.6 %","Low","NO DATA",NA,"3.4 %","Medium","Fully open","Low","354,431","Medium","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Testing of anyone showing COVID-19 symptoms","Medium","Comprehensive contact tracing - done for all cases","Low","0.00%","Medium","0.9","Low","0.0","Low","4.3","Medium","No hotspot","Low","High","High",7.75,0,0
"199","Niger","NER",32.2,7.56,0.236968216093977,0.659501035938954,0.01,0.01,0.000666666666667481,0.000666666666667481,0.041,0,0.00164000000000009,0,20210614,NA,39.38,NA,50,NA,37.86,NA,NA,6.24923076923077,5,6.2,NA,"0.3","Low","-999","High","Quarantine arrivals from high-risk regions","Medium","No measures","High","No measures","High","No income support","High","2","Low","6.9 %","Low","NO DATA",NA,"2.8 %","Low","Fully open","Low","2,309,137","High","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","No contact tracing","High","16.67%","Medium","4.6","Medium","0.0","Low","4.9","Medium","No hotspot","Low","High","High",10,0,0
"200","Nigeria","NGA",37.8,6.44,0.630656222967046,6.53984873047028,-39.5533498759305,-20.2579097315939,0,0,0.207,0,0.00827999999999918,0,20210614,41.25,41.25,0,0,47.14,47.14,0,NA,5.96153846153846,10,5.9,NA,"0.3","Low","-999","High","Quarantine arrivals from high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Require not leaving house with exceptions for daily exercise, grocery shopp ...","Medium","No income support","High","0","High","-1.8 %","High","NO DATA",NA,"13.2 %","High","Fully open","Low","9,196,137","High","NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Comprehensive contact tracing - done for all cases","Low","-14.59%","Medium","3.7","Medium","0.0","Low","0.4","Low","No hotspot","Low","High","High",9.75,10,0
