Index,Countryname,Country,Data Level,Outlook,Dimension,Key,Value,Value_Char,Risk Label,Display Status,Overall Contribution
5613,Madagascar,MDG,Indicator,Emerging,Socioeconomic Vulnerability,MFRI Household Level Risk,NA,NA,NA,Secondary,TRUE
5614,Madagascar,MDG,Indicator,Emerging,Socioeconomic Vulnerability,Income Support,0,0,0,Secondary,TRUE
5615,Madagascar,MDG,Indicator,Emerging,Socioeconomic Vulnerability,COVID Phone Survey Index,7,7,7,Secondary,TRUE
5616,Madagascar,MDG,Indicator,Emerging,Socioeconomic Vulnerability,"People Below $1.90 Poverty Line, % Change",5,5,5,Secondary,TRUE
5617,Maldives,MDV,Flag Count,Overall,Flag,Number of Flags,1,1,1,Main,TRUE
5618,Maldives,MDV,Dimension Value,Overall,Food Security,Food Security,NA,NA,NA,Main,TRUE
5619,Maldives,MDV,Dimension Value,Overall,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,TRUE
5620,Maldives,MDV,Dimension Value,Overall,Health,Health,7,7,High,Main,TRUE
5621,Maldives,MDV,Dimension Value,Overall,Macro Fiscal,Macro Fiscal,NA,NA,NA,Main,TRUE
5622,Maldives,MDV,Dimension Value,Overall,Natural Hazard,Natural Hazard,0,0,Low,Main,TRUE
5623,Maldives,MDV,Dimension Value,Overall,Socioeconomic Vulnerability,Socioeconomic Vulnerability,NA,NA,NA,Main,TRUE
5624,Maldives,MDV,Flag Count,Underlying,Flag,Number of Flags,0.5,0.5,0,Main,FALSE
5625,Maldives,MDV,Dimension Value,Underlying,Food Security,Food Security,2,2,Low,Main,FALSE
5626,Maldives,MDV,Indicator,Underlying,Food Security,Proteus Composite Index,2,2,2,Secondary,TRUE
5627,Maldives,MDV,Dimension Value,Underlying,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,FALSE
5628,Maldives,MDV,Indicator,Underlying,Conflict and Fragility,FCS,0,0,0,Secondary,TRUE
5629,Maldives,MDV,Dimension Value,Underlying,Health,Health,7,7,Medium,Main,FALSE
5630,Maldives,MDV,Indicator,Underlying,Health,Global Health Security Index,7,7,7,Secondary,TRUE
5631,Maldives,MDV,Indicator,Underlying,Health,INFORM Rating,5,5,5,Secondary,TRUE
5632,Maldives,MDV,Dimension Value,Underlying,Macro Fiscal,Macro Fiscal,NA,NA,NA,Main,FALSE
5633,Maldives,MDV,Indicator,Underlying,Macro Fiscal,Operational Risk Score,NA,NA,NA,Secondary,TRUE
5634,Maldives,MDV,Dimension Value,Underlying,Natural Hazard,Natural Hazard,3,3,Low,Main,FALSE
5635,Maldives,MDV,Indicator,Underlying,Natural Hazard,INFORM Natural Multi-hazard Rating,3,3,3,Secondary,TRUE
5636,Maldives,MDV,Dimension Value,Underlying,Socioeconomic Vulnerability,Socioeconomic Vulnerability,3,3,Low,Main,FALSE
5637,Maldives,MDV,Indicator,Underlying,Socioeconomic Vulnerability,INFORM Socio-economic Vulnerability Index,3,3,3,Secondary,TRUE
5638,Maldives,MDV,Flag Count,Emerging,Flag,Number of Flags,0.5,0.5,0,Main,FALSE
5639,Maldives,MDV,Dimension Value,Emerging,Food Security,Food Security,NA,NA,NA,Main,FALSE
5640,Maldives,MDV,Indicator,Emerging,Food Security,FAO WFP Warning,NA,NA,NA,Secondary,TRUE
5641,Maldives,MDV,Indicator,Emerging,Food Security,FEWS NET Score,NA,NA,NA,Secondary,TRUE
5642,Maldives,MDV,Indicator,Emerging,Food Security,Food Price Inflation (Secondary Indicator),NA,NA,NA,Secondary,TRUE
5643,Maldives,MDV,Dimension Value,Emerging,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,FALSE
5644,Maldives,MDV,Indicator,Emerging,Conflict and Fragility,Political Fatalities,NA,NA,NA,Secondary,TRUE
5645,Maldives,MDV,Indicator,Emerging,Conflict and Fragility,Forcibly Displaced People,0,0,0,Secondary,TRUE
5646,Maldives,MDV,Indicator,Emerging,Conflict and Fragility,Political Disturbance,0,0,0,Secondary,TRUE
5647,Maldives,MDV,Dimension Value,Emerging,Health,Health,7,7,Medium,Main,FALSE
5648,Maldives,MDV,Indicator,Emerging,Health,"Covid Growth, Cases (biweekly)",0,0,0,Secondary,TRUE
5649,Maldives,MDV,Indicator,Emerging,Health,"Covid Growth, Deaths (biweekly)",0,0,0,Secondary,TRUE
5650,Maldives,MDV,Indicator,Emerging,Health,Oxford Gov Response Index,NA,NA,NA,Secondary,TRUE
5651,Maldives,MDV,Indicator,Emerging,Health,ACAPS Health Crisis Tracker,0,0,0,Secondary,TRUE
5652,Maldives,MDV,Indicator,Emerging,Health,New Covid Cases per 1M,7,7,7,Secondary,TRUE
5653,Maldives,MDV,Indicator,Emerging,Health,New Covid Deaths per 1M,0,0,0,Secondary,TRUE
5654,Maldives,MDV,Indicator,Emerging,Health,Oxford Lockdown Rollback Index,NA,NA,NA,Secondary,TRUE
5655,Maldives,MDV,Indicator,Emerging,Health,WHO Disease Outbreak News,0,0,0,Secondary,TRUE
5656,Maldives,MDV,Dimension Value,Emerging,Macro Fiscal,Macro Fiscal,NA,NA,NA,Main,FALSE
5657,Maldives,MDV,Indicator,Emerging,Macro Fiscal,Operational Risk Score,NA,NA,NA,Secondary,TRUE
5658,Maldives,MDV,Dimension Value,Emerging,Natural Hazard,Natural Hazard,0,0,Low,Main,FALSE
5659,Maldives,MDV,Indicator,Emerging,Natural Hazard,GDACS Live Hazard Tracker,NA,NA,NA,Secondary,TRUE
5660,Maldives,MDV,Indicator,Emerging,Natural Hazard,Locust Threat Level,0,0,0,Secondary,TRUE
5661,Maldives,MDV,Indicator,Emerging,Natural Hazard,INFORM Severity,0,0,0,Secondary,TRUE
5662,Maldives,MDV,Indicator,Emerging,Natural Hazard,Seasonal Forecast Index,0,0,0,Secondary,TRUE
5663,Maldives,MDV,Dimension Value,Emerging,Socioeconomic Vulnerability,Socioeconomic Vulnerability,NA,NA,NA,Main,FALSE
5664,Maldives,MDV,Indicator,Emerging,Socioeconomic Vulnerability,"Unemployment Rate, % Change",NA,NA,NA,Secondary,TRUE
5665,Maldives,MDV,Indicator,Emerging,Socioeconomic Vulnerability,MFRI Household Level Risk,NA,NA,NA,Secondary,TRUE
5666,Maldives,MDV,Indicator,Emerging,Socioeconomic Vulnerability,Income Support,NA,NA,NA,Secondary,TRUE
5667,Maldives,MDV,Indicator,Emerging,Socioeconomic Vulnerability,COVID Phone Survey Index,NA,NA,NA,Secondary,TRUE
5668,Maldives,MDV,Indicator,Emerging,Socioeconomic Vulnerability,"People Below $1.90 Poverty Line, % Change",NA,NA,NA,Secondary,TRUE
5669,Mexico,MEX,Flag Count,Overall,Flag,Number of Flags,1,1,1,Main,TRUE
5670,Mexico,MEX,Dimension Value,Overall,Food Security,Food Security,4,4,Low,Main,TRUE
5671,Mexico,MEX,Dimension Value,Overall,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,TRUE
5672,Mexico,MEX,Dimension Value,Overall,Health,Health,5,5,Medium,Main,TRUE
5673,Mexico,MEX,Dimension Value,Overall,Macro Fiscal,Macro Fiscal,3,3,Low,Main,TRUE
5674,Mexico,MEX,Dimension Value,Overall,Natural Hazard,Natural Hazard,0,0,Low,Main,TRUE
5675,Mexico,MEX,Dimension Value,Overall,Socioeconomic Vulnerability,Socioeconomic Vulnerability,5,5,Medium,Main,TRUE
5676,Mexico,MEX,Flag Count,Underlying,Flag,Number of Flags,0.5,0.5,0,Main,FALSE
5677,Mexico,MEX,Dimension Value,Underlying,Food Security,Food Security,3,3,Low,Main,FALSE
5678,Mexico,MEX,Indicator,Underlying,Food Security,Proteus Composite Index,3,3,3,Secondary,TRUE
5679,Mexico,MEX,Dimension Value,Underlying,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,FALSE
5680,Mexico,MEX,Indicator,Underlying,Conflict and Fragility,FCS,0,0,0,Secondary,TRUE
5681,Mexico,MEX,Dimension Value,Underlying,Health,Health,4,4,Low,Main,FALSE
5682,Mexico,MEX,Indicator,Underlying,Health,Global Health Security Index,2,2,2,Secondary,TRUE
5683,Mexico,MEX,Indicator,Underlying,Health,INFORM Rating,4,4,4,Secondary,TRUE
5684,Mexico,MEX,Dimension Value,Underlying,Macro Fiscal,Macro Fiscal,2,2,Low,Main,FALSE
5685,Mexico,MEX,Indicator,Underlying,Macro Fiscal,Operational Risk Score,2,2,2,Secondary,TRUE
5686,Mexico,MEX,Dimension Value,Underlying,Natural Hazard,Natural Hazard,9,9,Medium,Main,FALSE
5687,Mexico,MEX,Indicator,Underlying,Natural Hazard,INFORM Natural Multi-hazard Rating,9,9,9,Secondary,TRUE
5688,Mexico,MEX,Dimension Value,Underlying,Socioeconomic Vulnerability,Socioeconomic Vulnerability,4,4,Low,Main,FALSE
5689,Mexico,MEX,Indicator,Underlying,Socioeconomic Vulnerability,INFORM Socio-economic Vulnerability Index,4,4,4,Secondary,TRUE
5690,Mexico,MEX,Flag Count,Emerging,Flag,Number of Flags,0.5,0.5,0,Main,FALSE
5691,Mexico,MEX,Dimension Value,Emerging,Food Security,Food Security,5,5,Low,Main,FALSE
5692,Mexico,MEX,Indicator,Emerging,Food Security,FAO WFP Warning,NA,NA,NA,Secondary,TRUE
5693,Mexico,MEX,Indicator,Emerging,Food Security,FEWS NET Score,NA,NA,NA,Secondary,TRUE
5694,Mexico,MEX,Indicator,Emerging,Food Security,Food Price Inflation (Secondary Indicator),5,5,5,Secondary,TRUE
5695,Mexico,MEX,Dimension Value,Emerging,Conflict and Fragility,Conflict and Fragility,1,1,Low,Main,FALSE
5696,Mexico,MEX,Indicator,Emerging,Conflict and Fragility,Political Fatalities,1,1,1,Secondary,TRUE
5697,Mexico,MEX,Indicator,Emerging,Conflict and Fragility,Forcibly Displaced People,0,0,0,Secondary,TRUE
5698,Mexico,MEX,Indicator,Emerging,Conflict and Fragility,Political Disturbance,0,0,0,Secondary,TRUE
5699,Mexico,MEX,Dimension Value,Emerging,Health,Health,6,6,Low,Main,FALSE
5700,Mexico,MEX,Indicator,Emerging,Health,"Covid Growth, Cases (biweekly)",4,4,4,Secondary,TRUE
5701,Mexico,MEX,Indicator,Emerging,Health,"Covid Growth, Deaths (biweekly)",0,0,0,Secondary,TRUE
5702,Mexico,MEX,Indicator,Emerging,Health,Oxford Gov Response Index,4,4,4,Secondary,TRUE
5703,Mexico,MEX,Indicator,Emerging,Health,ACAPS Health Crisis Tracker,0,0,0,Secondary,TRUE
5704,Mexico,MEX,Indicator,Emerging,Health,New Covid Cases per 1M,2,2,2,Secondary,TRUE
5705,Mexico,MEX,Indicator,Emerging,Health,New Covid Deaths per 1M,2,2,2,Secondary,TRUE
5706,Mexico,MEX,Indicator,Emerging,Health,Oxford Lockdown Rollback Index,6,6,6,Secondary,TRUE
5707,Mexico,MEX,Indicator,Emerging,Health,WHO Disease Outbreak News,0,0,0,Secondary,TRUE
5708,Mexico,MEX,Dimension Value,Emerging,Macro Fiscal,Macro Fiscal,4,4,Low,Main,FALSE
5709,Mexico,MEX,Indicator,Emerging,Macro Fiscal,Operational Risk Score,4,4,4,Secondary,TRUE
5710,Mexico,MEX,Dimension Value,Emerging,Natural Hazard,Natural Hazard,0,0,Low,Main,FALSE
5711,Mexico,MEX,Indicator,Emerging,Natural Hazard,GDACS Live Hazard Tracker,0,0,0,Secondary,TRUE
5712,Mexico,MEX,Indicator,Emerging,Natural Hazard,Locust Threat Level,0,0,0,Secondary,TRUE
5713,Mexico,MEX,Indicator,Emerging,Natural Hazard,INFORM Severity,0,0,0,Secondary,TRUE
5714,Mexico,MEX,Indicator,Emerging,Natural Hazard,Seasonal Forecast Index,0,0,0,Secondary,TRUE
5715,Mexico,MEX,Dimension Value,Emerging,Socioeconomic Vulnerability,Socioeconomic Vulnerability,7,7,Medium,Main,FALSE
5716,Mexico,MEX,Indicator,Emerging,Socioeconomic Vulnerability,"Unemployment Rate, % Change",3,3,3,Secondary,TRUE
5717,Mexico,MEX,Indicator,Emerging,Socioeconomic Vulnerability,MFRI Household Level Risk,0,0,0,Secondary,TRUE
5718,Mexico,MEX,Indicator,Emerging,Socioeconomic Vulnerability,Income Support,7,7,7,Secondary,TRUE
5719,Mexico,MEX,Indicator,Emerging,Socioeconomic Vulnerability,COVID Phone Survey Index,NA,NA,NA,Secondary,TRUE
5720,Mexico,MEX,Indicator,Emerging,Socioeconomic Vulnerability,"People Below $1.90 Poverty Line, % Change",6,6,6,Secondary,TRUE
5721,Marshall Islands,MHL,Flag Count,Overall,Flag,Number of Flags,0,0,0,Main,TRUE
5722,Marshall Islands,MHL,Dimension Value,Overall,Food Security,Food Security,NA,NA,NA,Main,TRUE
5723,Marshall Islands,MHL,Dimension Value,Overall,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,TRUE
5724,Marshall Islands,MHL,Dimension Value,Overall,Health,Health,0,0,Low,Main,TRUE
5725,Marshall Islands,MHL,Dimension Value,Overall,Macro Fiscal,Macro Fiscal,NA,NA,NA,Main,TRUE
5726,Marshall Islands,MHL,Dimension Value,Overall,Natural Hazard,Natural Hazard,0,0,Low,Main,TRUE
5727,Marshall Islands,MHL,Dimension Value,Overall,Socioeconomic Vulnerability,Socioeconomic Vulnerability,NA,NA,NA,Main,TRUE
5728,Marshall Islands,MHL,Flag Count,Underlying,Flag,Number of Flags,2.5,2.5,2,Main,FALSE
5729,Marshall Islands,MHL,Dimension Value,Underlying,Food Security,Food Security,NA,NA,NA,Main,FALSE
5730,Marshall Islands,MHL,Indicator,Underlying,Food Security,Proteus Composite Index,NA,NA,NA,Secondary,TRUE
5731,Marshall Islands,MHL,Dimension Value,Underlying,Conflict and Fragility,Conflict and Fragility,10,10,High,Main,FALSE
5732,Marshall Islands,MHL,Indicator,Underlying,Conflict and Fragility,FCS,10,10,10,Secondary,TRUE
5733,Marshall Islands,MHL,Dimension Value,Underlying,Health,Health,10,10,High,Main,FALSE
5734,Marshall Islands,MHL,Indicator,Underlying,Health,Global Health Security Index,10,10,10,Secondary,TRUE
5735,Marshall Islands,MHL,Indicator,Underlying,Health,INFORM Rating,8,8,8,Secondary,TRUE
5736,Marshall Islands,MHL,Dimension Value,Underlying,Macro Fiscal,Macro Fiscal,NA,NA,NA,Main,FALSE
5737,Marshall Islands,MHL,Indicator,Underlying,Macro Fiscal,Operational Risk Score,NA,NA,NA,Secondary,TRUE
5738,Marshall Islands,MHL,Dimension Value,Underlying,Natural Hazard,Natural Hazard,4,4,Low,Main,FALSE
5739,Marshall Islands,MHL,Indicator,Underlying,Natural Hazard,INFORM Natural Multi-hazard Rating,4,4,4,Secondary,TRUE
5740,Marshall Islands,MHL,Dimension Value,Underlying,Socioeconomic Vulnerability,Socioeconomic Vulnerability,7,7,Medium,Main,FALSE
5741,Marshall Islands,MHL,Indicator,Underlying,Socioeconomic Vulnerability,INFORM Socio-economic Vulnerability Index,7,7,7,Secondary,TRUE
5742,Marshall Islands,MHL,Flag Count,Emerging,Flag,Number of Flags,0,0,0,Main,FALSE
5743,Marshall Islands,MHL,Dimension Value,Emerging,Food Security,Food Security,NA,NA,NA,Main,FALSE
5744,Marshall Islands,MHL,Indicator,Emerging,Food Security,FAO WFP Warning,NA,NA,NA,Secondary,TRUE
5745,Marshall Islands,MHL,Indicator,Emerging,Food Security,FEWS NET Score,NA,NA,NA,Secondary,TRUE
5746,Marshall Islands,MHL,Indicator,Emerging,Food Security,Food Price Inflation (Secondary Indicator),NA,NA,NA,Secondary,TRUE
5747,Marshall Islands,MHL,Dimension Value,Emerging,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,FALSE
5748,Marshall Islands,MHL,Indicator,Emerging,Conflict and Fragility,Political Fatalities,NA,NA,NA,Secondary,TRUE
5749,Marshall Islands,MHL,Indicator,Emerging,Conflict and Fragility,Forcibly Displaced People,0,0,0,Secondary,TRUE
5750,Marshall Islands,MHL,Indicator,Emerging,Conflict and Fragility,Political Disturbance,0,0,0,Secondary,TRUE
5751,Marshall Islands,MHL,Dimension Value,Emerging,Health,Health,0,0,Low,Main,FALSE
5752,Marshall Islands,MHL,Indicator,Emerging,Health,"Covid Growth, Cases (biweekly)",NA,NA,NA,Secondary,TRUE
5753,Marshall Islands,MHL,Indicator,Emerging,Health,"Covid Growth, Deaths (biweekly)",NA,NA,NA,Secondary,TRUE
5754,Marshall Islands,MHL,Indicator,Emerging,Health,Oxford Gov Response Index,NA,NA,NA,Secondary,TRUE
5755,Marshall Islands,MHL,Indicator,Emerging,Health,ACAPS Health Crisis Tracker,0,0,0,Secondary,TRUE
5756,Marshall Islands,MHL,Indicator,Emerging,Health,New Covid Cases per 1M,0,0,0,Secondary,TRUE
5757,Marshall Islands,MHL,Indicator,Emerging,Health,New Covid Deaths per 1M,0,0,0,Secondary,TRUE
5758,Marshall Islands,MHL,Indicator,Emerging,Health,Oxford Lockdown Rollback Index,NA,NA,NA,Secondary,TRUE
5759,Marshall Islands,MHL,Indicator,Emerging,Health,WHO Disease Outbreak News,0,0,0,Secondary,TRUE
5760,Marshall Islands,MHL,Dimension Value,Emerging,Macro Fiscal,Macro Fiscal,NA,NA,NA,Main,FALSE
5761,Marshall Islands,MHL,Indicator,Emerging,Macro Fiscal,Operational Risk Score,NA,NA,NA,Secondary,TRUE
5762,Marshall Islands,MHL,Dimension Value,Emerging,Natural Hazard,Natural Hazard,0,0,Low,Main,FALSE
5763,Marshall Islands,MHL,Indicator,Emerging,Natural Hazard,GDACS Live Hazard Tracker,NA,NA,NA,Secondary,TRUE
5764,Marshall Islands,MHL,Indicator,Emerging,Natural Hazard,Locust Threat Level,0,0,0,Secondary,TRUE
5765,Marshall Islands,MHL,Indicator,Emerging,Natural Hazard,INFORM Severity,0,0,0,Secondary,TRUE
5766,Marshall Islands,MHL,Indicator,Emerging,Natural Hazard,Seasonal Forecast Index,0,0,0,Secondary,TRUE
5767,Marshall Islands,MHL,Dimension Value,Emerging,Socioeconomic Vulnerability,Socioeconomic Vulnerability,NA,NA,NA,Main,FALSE
5768,Marshall Islands,MHL,Indicator,Emerging,Socioeconomic Vulnerability,"Unemployment Rate, % Change",NA,NA,NA,Secondary,TRUE
5769,Marshall Islands,MHL,Indicator,Emerging,Socioeconomic Vulnerability,MFRI Household Level Risk,NA,NA,NA,Secondary,TRUE
5770,Marshall Islands,MHL,Indicator,Emerging,Socioeconomic Vulnerability,Income Support,NA,NA,NA,Secondary,TRUE
5771,Marshall Islands,MHL,Indicator,Emerging,Socioeconomic Vulnerability,COVID Phone Survey Index,NA,NA,NA,Secondary,TRUE
5772,Marshall Islands,MHL,Indicator,Emerging,Socioeconomic Vulnerability,"People Below $1.90 Poverty Line, % Change",NA,NA,NA,Secondary,TRUE
5773,North Macedonia,MKD,Flag Count,Overall,Flag,Number of Flags,0,0,0,Main,TRUE
5774,North Macedonia,MKD,Dimension Value,Overall,Food Security,Food Security,4,4,Low,Main,TRUE
5775,North Macedonia,MKD,Dimension Value,Overall,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,TRUE
5776,North Macedonia,MKD,Dimension Value,Overall,Health,Health,1,1,Low,Main,TRUE
5777,North Macedonia,MKD,Dimension Value,Overall,Macro Fiscal,Macro Fiscal,0,0,Low,Main,TRUE
5778,North Macedonia,MKD,Dimension Value,Overall,Natural Hazard,Natural Hazard,0,0,Low,Main,TRUE
5779,North Macedonia,MKD,Dimension Value,Overall,Socioeconomic Vulnerability,Socioeconomic Vulnerability,0,0,Low,Main,TRUE
5780,North Macedonia,MKD,Flag Count,Underlying,Flag,Number of Flags,0,0,0,Main,FALSE
5781,North Macedonia,MKD,Dimension Value,Underlying,Food Security,Food Security,3,3,Low,Main,FALSE
5782,North Macedonia,MKD,Indicator,Underlying,Food Security,Proteus Composite Index,3,3,3,Secondary,TRUE
5783,North Macedonia,MKD,Dimension Value,Underlying,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,FALSE
5784,North Macedonia,MKD,Indicator,Underlying,Conflict and Fragility,FCS,0,0,0,Secondary,TRUE
5785,North Macedonia,MKD,Dimension Value,Underlying,Health,Health,6,6,Low,Main,FALSE
5786,North Macedonia,MKD,Indicator,Underlying,Health,Global Health Security Index,6,6,6,Secondary,TRUE
5787,North Macedonia,MKD,Indicator,Underlying,Health,INFORM Rating,4,4,4,Secondary,TRUE
5788,North Macedonia,MKD,Dimension Value,Underlying,Macro Fiscal,Macro Fiscal,2,2,Low,Main,FALSE
5789,North Macedonia,MKD,Indicator,Underlying,Macro Fiscal,Operational Risk Score,2,2,2,Secondary,TRUE
5790,North Macedonia,MKD,Dimension Value,Underlying,Natural Hazard,Natural Hazard,4,4,Low,Main,FALSE
5791,North Macedonia,MKD,Indicator,Underlying,Natural Hazard,INFORM Natural Multi-hazard Rating,4,4,4,Secondary,TRUE
5792,North Macedonia,MKD,Dimension Value,Underlying,Socioeconomic Vulnerability,Socioeconomic Vulnerability,3,3,Low,Main,FALSE
5793,North Macedonia,MKD,Indicator,Underlying,Socioeconomic Vulnerability,INFORM Socio-economic Vulnerability Index,3,3,3,Secondary,TRUE
5794,North Macedonia,MKD,Flag Count,Emerging,Flag,Number of Flags,0,0,0,Main,FALSE
5795,North Macedonia,MKD,Dimension Value,Emerging,Food Security,Food Security,5,5,Low,Main,FALSE
5796,North Macedonia,MKD,Indicator,Emerging,Food Security,FAO WFP Warning,NA,NA,NA,Secondary,TRUE
5797,North Macedonia,MKD,Indicator,Emerging,Food Security,FEWS NET Score,NA,NA,NA,Secondary,TRUE
5798,North Macedonia,MKD,Indicator,Emerging,Food Security,Food Price Inflation (Secondary Indicator),5,5,5,Secondary,TRUE
5799,North Macedonia,MKD,Dimension Value,Emerging,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,FALSE
5800,North Macedonia,MKD,Indicator,Emerging,Conflict and Fragility,Political Fatalities,0,0,0,Secondary,TRUE
5801,North Macedonia,MKD,Indicator,Emerging,Conflict and Fragility,Forcibly Displaced People,0,0,0,Secondary,TRUE
5802,North Macedonia,MKD,Indicator,Emerging,Conflict and Fragility,Political Disturbance,0,0,0,Secondary,TRUE
5803,North Macedonia,MKD,Dimension Value,Emerging,Health,Health,0,0,Low,Main,FALSE
5804,North Macedonia,MKD,Indicator,Emerging,Health,"Covid Growth, Cases (biweekly)",0,0,0,Secondary,TRUE
5805,North Macedonia,MKD,Indicator,Emerging,Health,"Covid Growth, Deaths (biweekly)",0,0,0,Secondary,TRUE
5806,North Macedonia,MKD,Indicator,Emerging,Health,Oxford Gov Response Index,NA,NA,NA,Secondary,TRUE
5807,North Macedonia,MKD,Indicator,Emerging,Health,ACAPS Health Crisis Tracker,0,0,0,Secondary,TRUE
5808,North Macedonia,MKD,Indicator,Emerging,Health,New Covid Cases per 1M,0,0,0,Secondary,TRUE
5809,North Macedonia,MKD,Indicator,Emerging,Health,New Covid Deaths per 1M,0,0,0,Secondary,TRUE
5810,North Macedonia,MKD,Indicator,Emerging,Health,Oxford Lockdown Rollback Index,NA,NA,NA,Secondary,TRUE
5811,North Macedonia,MKD,Indicator,Emerging,Health,WHO Disease Outbreak News,0,0,0,Secondary,TRUE
5812,North Macedonia,MKD,Dimension Value,Emerging,Macro Fiscal,Macro Fiscal,0,0,Low,Main,FALSE
5813,North Macedonia,MKD,Indicator,Emerging,Macro Fiscal,Operational Risk Score,0,0,0,Secondary,TRUE
5814,North Macedonia,MKD,Dimension Value,Emerging,Natural Hazard,Natural Hazard,0,0,Low,Main,FALSE
5815,North Macedonia,MKD,Indicator,Emerging,Natural Hazard,GDACS Live Hazard Tracker,NA,NA,NA,Secondary,TRUE
5816,North Macedonia,MKD,Indicator,Emerging,Natural Hazard,Locust Threat Level,0,0,0,Secondary,TRUE
5817,North Macedonia,MKD,Indicator,Emerging,Natural Hazard,INFORM Severity,0,0,0,Secondary,TRUE
5818,North Macedonia,MKD,Indicator,Emerging,Natural Hazard,Seasonal Forecast Index,0,0,0,Secondary,TRUE
5819,North Macedonia,MKD,Dimension Value,Emerging,Socioeconomic Vulnerability,Socioeconomic Vulnerability,0,0,Low,Main,FALSE
5820,North Macedonia,MKD,Indicator,Emerging,Socioeconomic Vulnerability,"Unemployment Rate, % Change",0,0,0,Secondary,TRUE
